"","address","spread1_vacant","spread2_vacant","spread3_vacant","spread4_vacant","spread5_vacant","spread1_permit","spread2_permit","spread3_permit","spread4_permit","spread5_permit","spread1_transfer","spread2_transfer","spread3_transfer","spread4_transfer","spread5_transfer","neighborhood","lat","lon","geometry"
"4046","12728 CABELL RD",0.01,0.02,0.03,0.05,0.07,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.969071797063","40.0989973312221",c(-74.969071797063, 40.0989973312221)
"4047","3719 VADER DR",0.02,0.02,0.04,0.06,0.09,0.21,0.29,0.38,0.48,0.59,0.21,0.29,0.38,0.48,0.59,"Parkwood Manor","-74.9697039897107","40.0932381971968",c(-74.9697039897107, 40.0932381971968)
"4048","12536 CHILTON RD",0.02,0.03,0.04,0.06,0.09,0.23,0.31,0.41,0.52,0.62,0.23,0.31,0.41,0.52,0.62,"Parkwood Manor","-74.9754066998016","40.1034263137055",c(-74.9754066998016, 40.1034263137055)
"4049","12816 GALDI LN",0.01,0.02,0.03,0.04,0.07,0.27,0.37,0.47,0.57,0.67,0.27,0.37,0.47,0.57,0.67,"Parkwood Manor","-74.96370886973","40.0952597454077",c(-74.96370886973, 40.0952597454077)
"4050","12827 GALDI LN",0.01,0.02,0.03,0.05,0.07,0.22,0.29,0.39,0.49,0.59,0.22,0.29,0.39,0.49,0.59,"Parkwood Manor","-74.9632764508356","40.0945938670078",c(-74.9632764508356, 40.0945938670078)
"4051","12817 GALDI LN",0.01,0.02,0.03,0.04,0.06,0.31,0.4,0.51,0.61,0.7,0.31,0.4,0.51,0.61,0.7,"Parkwood Manor","-74.9643052689093","40.0951991513153",c(-74.9643052689093, 40.0951991513153)
"4052","3738 ACADEMY RD",0.02,0.02,0.04,0.06,0.09,0.21,0.28,0.38,0.48,0.58,0.21,0.28,0.38,0.48,0.58,"Parkwood Manor","-74.9661310113707","40.0916082302049",c(-74.9661310113707, 40.0916082302049)
"4053","12709 DUNKS FERRY PL",0.02,0.03,0.04,0.07,0.1,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9712705423012","40.1017863336276",c(-74.9712705423012, 40.1017863336276)
"4054","12407 TYRONE RD",0.01,0.02,0.03,0.04,0.07,0.23,0.31,0.41,0.51,0.61,0.23,0.31,0.41,0.51,0.61,"Parkwood Manor","-74.975314399795","40.0971648429035",c(-74.975314399795, 40.0971648429035)
"4055","12564 NANTON DR",0.01,0.02,0.03,0.05,0.08,0.2,0.28,0.37,0.47,0.58,0.2,0.28,0.37,0.47,0.58,"Parkwood Manor","-74.9701402636986","40.0942047946609",c(-74.9701402636986, 40.0942047946609)
"4056","12846 ELNORA RD",0.01,0.02,0.03,0.04,0.06,0.17,0.24,0.32,0.42,0.53,0.17,0.24,0.32,0.42,0.53,"Parkwood Manor","-74.9663964898032","40.0982279613996",c(-74.9663964898032, 40.0982279613996)
"4057","3615 BISCAYNE PL",0.01,0.02,0.03,0.05,0.08,0.21,0.28,0.37,0.48,0.58,0.21,0.28,0.37,0.48,0.58,"Parkwood Manor","-74.9692088885265","40.0906187705831",c(-74.9692088885265, 40.0906187705831)
"4058","3127 BELGREEN TER",0.02,0.03,0.04,0.07,0.1,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9754542994096","40.1027566557134",c(-74.9754542994096, 40.1027566557134)
"4059","3655 ACADEMY RD",0.01,0.02,0.03,0.05,0.07,0.2,0.28,0.37,0.47,0.58,0.2,0.28,0.37,0.47,0.58,"Parkwood Manor","-74.9678843785792","40.094428270662",c(-74.9678843785792, 40.094428270662)
"4060","12423 BARBARY RD",0.02,0.03,0.05,0.07,0.11,0.23,0.31,0.41,0.51,0.61,0.23,0.31,0.41,0.51,0.61,"Parkwood Manor","-74.9774843683956","40.1011607641062",c(-74.9774843683956, 40.1011607641062)
"4061","3040 SECANE PL",0.02,0.03,0.05,0.08,0.11,0.17,0.24,0.32,0.42,0.53,0.17,0.24,0.32,0.42,0.53,"Parkwood Manor","-74.9795821433299","40.1031153609091",c(-74.9795821433299, 40.1031153609091)
"4062","11809 BASILE RD",0.03,0.04,0.06,0.09,0.14,0.18,0.24,0.33,0.43,0.53,0.18,0.24,0.33,0.43,0.53,"Parkwood Manor","-74.9839608403801","40.0944014384162",c(-74.9839608403801, 40.0944014384162)
"4063","3221 ANCONA RD",0.02,0.02,0.04,0.06,0.09,0.17,0.23,0.32,0.41,0.52,0.17,0.23,0.32,0.41,0.52,"Parkwood Manor","-74.9755360285103","40.0991660522804",c(-74.9755360285103, 40.0991660522804)
"4064","12809 MCCARTHY CIR",0.02,0.03,0.04,0.07,0.1,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9622849517871","40.0945341633514",c(-74.9622849517871, 40.0945341633514)
"4065","11710 CORRY RD",0.02,0.03,0.05,0.07,0.11,0.23,0.32,0.41,0.52,0.62,0.23,0.32,0.41,0.52,0.62,"Parkwood Manor","-74.9849866347518","40.0924978855707",c(-74.9849866347518, 40.0924978855707)
"4066","3213 BELGREEN RD",0.02,0.03,0.04,0.06,0.1,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9736100699747","40.1005470651274",c(-74.9736100699747, 40.1005470651274)
"4067","12567 CHILTON RD",0.02,0.03,0.04,0.06,0.09,0.23,0.31,0.41,0.51,0.61,0.23,0.31,0.41,0.51,0.61,"Parkwood Manor","-74.9750078274349","40.1037088653217",c(-74.9750078274349, 40.1037088653217)
"4068","12718 CABELL RD",0.01,0.02,0.03,0.05,0.07,0.17,0.24,0.32,0.42,0.53,0.17,0.24,0.32,0.42,0.53,"Parkwood Manor","-74.9694038834746","40.0991446669878",c(-74.9694038834746, 40.0991446669878)
"4069","3267 COMLY RD",0.02,0.03,0.04,0.07,0.11,0.18,0.25,0.33,0.43,0.54,0.18,0.25,0.33,0.43,0.54,"Parkwood Manor","-74.9844561347256","40.0905637680058",c(-74.9844561347256, 40.0905637680058)
"4070","12446 SWEET BRIAR PL",0.02,0.03,0.05,0.08,0.12,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9806876727017","40.1029783410475",c(-74.9806876727017, 40.1029783410475)
"4071","11727 LANETT RD",0.02,0.03,0.05,0.08,0.12,0.18,0.24,0.33,0.43,0.53,0.18,0.24,0.33,0.43,0.53,"Parkwood Manor","-74.9845947309165","40.0928368280485",c(-74.9845947309165, 40.0928368280485)
"4072","11766 BRANDON RD",0.02,0.04,0.06,0.09,0.14,0.24,0.32,0.42,0.52,0.63,0.24,0.32,0.42,0.52,0.63,"Parkwood Manor","-74.9853032167772","40.094278568346",c(-74.9853032167772, 40.094278568346)
"4073","12556 KNIGHTS TER",0.02,0.04,0.06,0.09,0.13,0.16,0.23,0.31,0.4,0.51,0.16,0.23,0.31,0.4,0.51,"Parkwood Manor","-74.9665726838905","40.0916168123086",c(-74.9665726838905, 40.0916168123086)
"4074","3062 SECANE PL",0.02,0.03,0.05,0.07,0.11,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.978859447481","40.1035240084678",c(-74.978859447481, 40.1035240084678)
"4075","3511 VINTON RD",0.01,0.02,0.03,0.04,0.07,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9625646885584","40.0995289168667",c(-74.9625646885584, 40.0995289168667)
"4076","3423 ORION RD",0.01,0.02,0.03,0.04,0.07,0.17,0.24,0.32,0.42,0.53,0.17,0.24,0.32,0.42,0.53,"Parkwood Manor","-74.9655292354141","40.0981215212056",c(-74.9655292354141, 40.0981215212056)
"4077","12632 FRIAR PL",0.01,0.02,0.02,0.04,0.06,0.16,0.23,0.31,0.4,0.51,0.16,0.23,0.31,0.4,0.51,"Parkwood Manor","-74.9661824771422","40.096143217866",c(-74.9661824771422, 40.096143217866)
"4078","11839 COLMAN TER",0.03,0.04,0.06,0.09,0.14,0.24,0.33,0.42,0.53,0.63,0.24,0.33,0.42,0.53,0.63,"Parkwood Manor","-74.9861167190208","40.0944401742093",c(-74.9861167190208, 40.0944401742093)
"4079","12797 DUNKS FERRY RD",0.02,0.03,0.04,0.06,0.1,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9684536478198","40.1023716434006",c(-74.9684536478198, 40.1023716434006)
"4080","3243 MORNING GLORY RD",0.02,0.04,0.06,0.09,0.14,0.17,0.24,0.33,0.42,0.53,0.17,0.24,0.33,0.42,0.53,"Parkwood Manor","-74.9786511606003","40.0988822227729",c(-74.9786511606003, 40.0988822227729)
"4081","12919 MEDFORD RD",0.01,0.02,0.03,0.04,0.06,0.21,0.28,0.37,0.48,0.58,0.21,0.28,0.37,0.48,0.58,"Parkwood Manor","-74.964981089475","40.0957688952343",c(-74.964981089475, 40.0957688952343)
"4082","12821 CLIFFE DR",0.01,0.02,0.03,0.05,0.07,0.28,0.37,0.47,0.58,0.67,0.28,0.37,0.47,0.58,0.67,"Parkwood Manor","-74.9612265807913","40.0950046829377",c(-74.9612265807913, 40.0950046829377)
"4083","12646 FRIAR PL",0.01,0.02,0.02,0.04,0.06,0.23,0.31,0.41,0.51,0.61,0.23,0.31,0.41,0.51,0.61,"Parkwood Manor","-74.9656446690079","40.0963219118453",c(-74.9656446690079, 40.0963219118453)
"4084","12212 RAMBLER RD",0.03,0.04,0.07,0.1,0.15,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9806035364797","40.0984828022518",c(-74.9806035364797, 40.0984828022518)
"4085","3603 CANBY DR",0.01,0.02,0.03,0.04,0.06,0.16,0.22,0.31,0.4,0.5,0.16,0.22,0.31,0.4,0.5,"Parkwood Manor","-74.9675793874215","40.095184067388",c(-74.9675793874215, 40.095184067388)
"4086","12606 CHILTON RD",0.02,0.03,0.04,0.06,0.09,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9730848638614","40.100399797004",c(-74.9730848638614, 40.100399797004)
"4087","3803 DUFFY LN",0.01,0.02,0.03,0.04,0.06,0.31,0.41,0.51,0.62,0.71,0.31,0.41,0.51,0.62,0.71,"Parkwood Manor","-74.9642336275177","40.0960444639143",c(-74.9642336275177, 40.0960444639143)
"4088","11890 BASILE RD",0.02,0.04,0.06,0.09,0.13,0.18,0.25,0.33,0.43,0.53,0.18,0.25,0.33,0.43,0.53,"Parkwood Manor","-74.983135622125","40.0930330970802",c(-74.983135622125, 40.0930330970802)
"4089","12310 WYNDOM RD",0.02,0.03,0.05,0.08,0.12,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9765299472579","40.1012381188989",c(-74.9765299472579, 40.1012381188989)
"4090","3214 GURLEY RD",0.01,0.02,0.04,0.06,0.09,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9668302831175","40.1013200506292",c(-74.9668302831175, 40.1013200506292)
"4091","12808 GALDI LN",0.01,0.02,0.03,0.04,0.06,0.21,0.29,0.38,0.48,0.58,0.21,0.29,0.38,0.48,0.58,"Parkwood Manor","-74.9639057930582","40.0959169445872",c(-74.9639057930582, 40.0959169445872)
"4092","12010 ACADEMY RD",0.03,0.04,0.06,0.09,0.14,0.18,0.25,0.34,0.44,0.54,0.18,0.25,0.34,0.44,0.54,"Parkwood Manor","-74.9794698142186","40.0944676828714",c(-74.9794698142186, 40.0944676828714)
"4093","3237 MORNING GLORY RD",0.03,0.04,0.06,0.09,0.14,0.17,0.24,0.33,0.42,0.53,0.17,0.24,0.33,0.42,0.53,"Parkwood Manor","-74.9788859924098","40.0990218085041",c(-74.9788859924098, 40.0990218085041)
"4094","3310 BIRCH RD",0.03,0.04,0.06,0.1,0.15,0.23,0.31,0.4,0.51,0.61,0.23,0.31,0.4,0.51,0.61,"Parkwood Manor","-74.9809467810931","40.0955674629513",c(-74.9809467810931, 40.0955674629513)
"4095","11750 COLMAN RD",0.02,0.04,0.06,0.09,0.13,0.24,0.32,0.42,0.52,0.62,0.24,0.32,0.42,0.52,0.62,"Parkwood Manor","-74.9864594330994","40.0958008122517",c(-74.9864594330994, 40.0958008122517)
"4096","3247 COMLY PL",0.02,0.03,0.04,0.07,0.1,0.18,0.25,0.33,0.43,0.54,0.18,0.25,0.33,0.43,0.54,"Parkwood Manor","-74.9842773382436","40.0909214082087",c(-74.9842773382436, 40.0909214082087)
"4097","3304 GURLEY RD",0.01,0.02,0.03,0.05,0.08,0.23,0.31,0.41,0.51,0.61,0.23,0.31,0.41,0.51,0.61,"Parkwood Manor","-74.966923052845","40.1003593954009",c(-74.966923052845, 40.1003593954009)
"4098","11763 BRANDON RD",0.02,0.04,0.06,0.08,0.13,0.24,0.32,0.42,0.52,0.62,0.24,0.32,0.42,0.52,0.62,"Parkwood Manor","-74.9844137791033","40.0937403330544",c(-74.9844137791033, 40.0937403330544)
"4099","12409 DUNKS FERRY RD",0.02,0.03,0.04,0.07,0.1,0.17,0.24,0.33,0.42,0.53,0.17,0.24,0.33,0.42,0.53,"Parkwood Manor","-74.975339695216","40.1003259531779",c(-74.975339695216, 40.1003259531779)
"4100","12403 DUNKS FERRY RD",0.02,0.03,0.04,0.07,0.1,0.17,0.24,0.32,0.42,0.53,0.17,0.24,0.32,0.42,0.53,"Parkwood Manor","-74.9755476174567","40.1002706934552",c(-74.9755476174567, 40.1002706934552)
"4101","11846 BASILE RD",0.03,0.04,0.07,0.1,0.15,0.18,0.25,0.33,0.43,0.53,0.18,0.25,0.33,0.43,0.53,"Parkwood Manor","-74.9824906380423","40.0941013832832",c(-74.9824906380423, 40.0941013832832)
"4102","12619 NANTON DR",0.01,0.02,0.03,0.04,0.06,0.28,0.37,0.47,0.58,0.67,0.28,0.37,0.47,0.58,0.67,"Parkwood Manor","-74.9653507656634","40.095275723086",c(-74.9653507656634, 40.095275723086)
"4103","12501 CALPINE RD",0.01,0.02,0.03,0.04,0.06,0.17,0.24,0.33,0.43,0.53,0.17,0.24,0.33,0.43,0.53,"Parkwood Manor","-74.9728135994842","40.0974526954725",c(-74.9728135994842, 40.0974526954725)
"4104","11829 COLMAN TER",0.03,0.04,0.07,0.1,0.15,0.24,0.32,0.42,0.53,0.63,0.24,0.32,0.42,0.53,0.63,"Parkwood Manor","-74.9863750599775","40.0948701926244",c(-74.9863750599775, 40.0948701926244)
"4105","3020 FAIRDALE RD",0.02,0.04,0.06,0.08,0.13,0.17,0.24,0.33,0.43,0.53,0.17,0.24,0.33,0.43,0.53,"Parkwood Manor","-74.9836156638288","40.1005044028286",c(-74.9836156638288, 40.1005044028286)
"4106","12816 CLIFFE DR",0.01,0.02,0.03,0.05,0.07,0.28,0.37,0.47,0.58,0.67,0.28,0.37,0.47,0.58,0.67,"Parkwood Manor","-74.9616771871881","40.0949247830767",c(-74.9616771871881, 40.0949247830767)
"4107","3736 WESTHAMPTON DR",0.01,0.02,0.03,0.05,0.08,0.22,0.29,0.39,0.49,0.6,0.22,0.29,0.39,0.49,0.6,"Parkwood Manor","-74.9655873819099","40.0941288392653",c(-74.9655873819099, 40.0941288392653)
"4108","12335 DUNKS FERRY RD",0.02,0.03,0.04,0.07,0.1,0.17,0.24,0.32,0.42,0.53,0.17,0.24,0.32,0.42,0.53,"Parkwood Manor","-74.976428075061","40.0998619906038",c(-74.976428075061, 40.0998619906038)
"4109","12039 TYRONE RD",0.04,0.06,0.09,0.13,0.2,0.14,0.19,0.27,0.36,0.46,0.14,0.19,0.27,0.36,0.46,"Parkwood Manor","-74.9788929960571","40.0953249197534",c(-74.9788929960571, 40.0953249197534)
"4110","3237 LESTER RD",0.02,0.02,0.04,0.06,0.09,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9671830985679","40.1014007772693",c(-74.9671830985679, 40.1014007772693)
"4111","12459 BARBARY RD",0.02,0.03,0.05,0.07,0.11,0.23,0.31,0.41,0.51,0.61,0.23,0.31,0.41,0.51,0.61,"Parkwood Manor","-74.9785471681856","40.1018051202542",c(-74.9785471681856, 40.1018051202542)
"4112","12811 MCCARTHY CIR",0.02,0.03,0.04,0.07,0.1,0.19,0.26,0.35,0.45,0.55,0.19,0.26,0.35,0.45,0.55,"Parkwood Manor","-74.9621529627892","40.0946582704921",c(-74.9621529627892, 40.0946582704921)
"4113","12629 MEDFORD RD",0.02,0.02,0.04,0.06,0.09,0.23,0.31,0.4,0.51,0.61,0.23,0.31,0.4,0.51,0.61,"Parkwood Manor","-74.9720891757503","40.1001283690364",c(-74.9720891757503, 40.1001283690364)
"4114","12714 KNIGHTS RD",0.02,0.02,0.04,0.06,0.09,0.22,0.3,0.39,0.5,0.6,0.22,0.3,0.39,0.5,0.6,"Parkwood Manor","-74.9635819226793","40.0930159343884",c(-74.9635819226793, 40.0930159343884)
"4115","12152 RAMBLER RD",0.03,0.04,0.07,0.1,0.15,0.22,0.3,0.4,0.5,0.61,0.22,0.3,0.4,0.5,0.61,"Parkwood Manor","-74.9808703577679","40.0978676305048",c(-74.9808703577679, 40.0978676305048)
"4116","12250 SWEET BRIAR RD",0.03,0.04,0.06,0.09,0.14,0.23,0.31,0.4,0.51,0.61,0.23,0.31,0.4,0.51,0.61,"Parkwood Manor","-74.9824316848492","40.1013117612233",c(-74.9824316848492, 40.1013117612233)
"4117","12508 MEDFORD PL",0.02,0.02,0.04,0.06,0.09,0.23,0.31,0.41,0.51,0.62,0.23,0.31,0.41,0.51,0.62,"Parkwood Manor","-74.9746071284751","40.0995724992474",c(-74.9746071284751, 40.0995724992474)
"4118","3640 CANBY DR",0.01,0.02,0.03,0.05,0.07,0.16,0.23,0.31,0.4,0.51,0.16,0.23,0.31,0.4,0.51,"Parkwood Manor","-74.9665209997033","40.0944298887605",c(-74.9665209997033, 40.0944298887605)
"4119","3617 BELLAIRE PL",0.01,0.02,0.03,0.04,0.06,0.27,0.36,0.47,0.57,0.67,0.27,0.36,0.47,0.57,0.67,"Parkwood Manor","-74.9703953973881","40.0950600503847",c(-74.9703953973881, 40.0950600503847)
"4120","3318 LESTER RD",0.01,0.02,0.03,0.05,0.08,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9679960492935","40.0998654043622",c(-74.9679960492935, 40.0998654043622)
"4121","12211 MEDFORD RD",0.02,0.03,0.05,0.08,0.12,0.23,0.31,0.4,0.51,0.61,0.23,0.31,0.4,0.51,0.61,"Parkwood Manor","-74.9791560143404","40.0972823436668",c(-74.9791560143404, 40.0972823436668)
"4122","12203 MEDFORD RD",0.02,0.03,0.05,0.08,0.12,0.23,0.31,0.4,0.51,0.61,0.23,0.31,0.4,0.51,0.61,"Parkwood Manor","-74.9793665639083","40.0971172897022",c(-74.9793665639083, 40.0971172897022)
"4123","3247 BIRCH RD",0.02,0.04,0.06,0.09,0.14,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9813974256674","40.0965103226274",c(-74.9813974256674, 40.0965103226274)
"4124","3318 GURLEY RD",0.01,0.02,0.03,0.05,0.08,0.23,0.31,0.41,0.51,0.61,0.23,0.31,0.41,0.51,0.61,"Parkwood Manor","-74.9670410811926","40.0999209412619",c(-74.9670410811926, 40.0999209412619)
"4125","12551 CHILTON RD",0.02,0.03,0.04,0.07,0.1,0.23,0.31,0.41,0.51,0.61,0.23,0.31,0.41,0.51,0.61,"Parkwood Manor","-74.9747423928232","40.1032464326478",c(-74.9747423928232, 40.1032464326478)
"4126","12802 CABELL RD",0.01,0.02,0.03,0.04,0.06,0.17,0.24,0.33,0.42,0.53,0.17,0.24,0.33,0.42,0.53,"Parkwood Manor","-74.9677883423342","40.0984215345952",c(-74.9677883423342, 40.0984215345952)
"4127","3209 HOLLY RD",0.02,0.04,0.06,0.09,0.13,0.24,0.32,0.42,0.52,0.62,0.24,0.32,0.42,0.52,0.62,"Parkwood Manor","-74.9821621611407","40.09915044578",c(-74.9821621611407, 40.09915044578)
"4128","3580 TETON RD",0.01,0.02,0.03,0.04,0.07,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.963630271463","40.0982886667013",c(-74.963630271463, 40.0982886667013)
"4129","3753 WESTHAMPTON DR",0.01,0.02,0.04,0.05,0.08,0.22,0.29,0.39,0.49,0.6,0.22,0.29,0.39,0.49,0.6,"Parkwood Manor","-74.96450994989","40.0934568036782",c(-74.96450994989, 40.0934568036782)
"4130","12200 RAMBLER RD",0.03,0.04,0.07,0.1,0.15,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9806951081063","40.0981791211731",c(-74.9806951081063, 40.0981791211731)
"4131","3535 VINTON RD",0.01,0.02,0.03,0.04,0.07,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9626059773948","40.0987423460688",c(-74.9626059773948, 40.0987423460688)
"4132","3702 ACADEMY RD",0.02,0.02,0.04,0.06,0.09,0.2,0.28,0.37,0.47,0.58,0.2,0.28,0.37,0.47,0.58,"Parkwood Manor","-74.967292554378","40.0930636110652",c(-74.967292554378, 40.0930636110652)
"4133","3217 BYBERRY RD",0.02,0.02,0.04,0.06,0.09,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9775592452183","40.0986880730952",c(-74.9775592452183, 40.0986880730952)
"4134","12426 ACADEMY RD",0.01,0.02,0.03,0.04,0.06,0.17,0.23,0.32,0.41,0.52,0.17,0.23,0.32,0.41,0.52,"Parkwood Manor","-74.9743441917544","40.0971152699903",c(-74.9743441917544, 40.0971152699903)
"4135","12921 MEDFORD RD",0.01,0.02,0.03,0.04,0.06,0.21,0.28,0.37,0.48,0.58,0.21,0.28,0.37,0.48,0.58,"Parkwood Manor","-74.9649922652395","40.0957205342215",c(-74.9649922652395, 40.0957205342215)
"4136","3647 FRIAR RD",0.01,0.02,0.03,0.04,0.06,0.16,0.22,0.31,0.4,0.51,0.16,0.22,0.31,0.4,0.51,"Parkwood Manor","-74.9661854191886","40.0951174340424",c(-74.9661854191886, 40.0951174340424)
"4137","3051 COMLY RD",0.02,0.03,0.05,0.07,0.11,0.17,0.24,0.33,0.43,0.53,0.17,0.24,0.33,0.43,0.53,"Parkwood Manor","-74.9876256215409","40.0931163711941",c(-74.9876256215409, 40.0931163711941)
"4138","3712 BANDON DR",0.01,0.02,0.04,0.06,0.09,0.22,0.29,0.39,0.49,0.6,0.22,0.29,0.39,0.49,0.6,"Parkwood Manor","-74.9680504587659","40.0934182712064",c(-74.9680504587659, 40.0934182712064)
"4139","3305 LESTER RD",0.01,0.02,0.03,0.05,0.08,0.16,0.23,0.31,0.4,0.51,0.16,0.23,0.31,0.4,0.51,"Parkwood Manor","-74.9672624074137","40.1004431173956",c(-74.9672624074137, 40.1004431173956)
"4140","12708 KNIGHTS RD",0.02,0.02,0.04,0.06,0.09,0.22,0.3,0.4,0.5,0.6,0.22,0.3,0.4,0.5,0.6,"Parkwood Manor","-74.963743723484","40.0929366585773",c(-74.963743723484, 40.0929366585773)
"4141","11812 BRANDON RD",0.02,0.04,0.06,0.09,0.14,0.18,0.25,0.33,0.43,0.53,0.18,0.25,0.33,0.43,0.53,"Parkwood Manor","-74.9837130304194","40.093975402503",c(-74.9837130304194, 40.093975402503)
"4142","12814 MEDFORD RD",0.01,0.02,0.03,0.05,0.08,0.23,0.31,0.41,0.51,0.61,0.23,0.31,0.41,0.51,0.61,"Parkwood Manor","-74.9655606068171","40.1005868208673",c(-74.9655606068171, 40.1005868208673)
"4143","3111 FAIRDALE RD",0.02,0.04,0.06,0.09,0.13,0.18,0.24,0.33,0.43,0.53,0.18,0.24,0.33,0.43,0.53,"Parkwood Manor","-74.9825192343753","40.1002360474635",c(-74.9825192343753, 40.1002360474635)
"4144","12711 HOLLINS RD",0.01,0.02,0.03,0.04,0.07,0.23,0.31,0.41,0.51,0.61,0.23,0.31,0.41,0.51,0.61,"Parkwood Manor","-74.9655772996602","40.0993365698709",c(-74.9655772996602, 40.0993365698709)
"4145","12605 DUNKS FERRY RD",0.02,0.03,0.04,0.07,0.1,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9738705587021","40.1010298592036",c(-74.9738705587021, 40.1010298592036)
"4146","12001 TYRONE RD",0.02,0.04,0.06,0.09,0.13,0.19,0.26,0.35,0.45,0.55,0.19,0.26,0.35,0.45,0.55,"Parkwood Manor","-74.9800600357867","40.094461295774",c(-74.9800600357867, 40.094461295774)
"4147","12415 MEDFORD RD",0.01,0.02,0.03,0.05,0.08,0.23,0.31,0.41,0.51,0.62,0.23,0.31,0.41,0.51,0.62,"Parkwood Manor","-74.9754252356123","40.0980972066907",c(-74.9754252356123, 40.0980972066907)
"4148","3144 BIRCH RD",0.02,0.04,0.06,0.09,0.13,0.17,0.24,0.33,0.42,0.53,0.17,0.24,0.33,0.42,0.53,"Parkwood Manor","-74.9842768954337","40.0983108656268",c(-74.9842768954337, 40.0983108656268)
"4149","3220 BELGREEN RD",0.02,0.03,0.04,0.06,0.09,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9739525624983","40.1001097438391",c(-74.9739525624983, 40.1001097438391)
"4150","12438 BARBARY PL",0.02,0.03,0.05,0.08,0.12,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9793048188024","40.1013679732905",c(-74.9793048188024, 40.1013679732905)
"4151","3265 COMLY RD",0.02,0.03,0.04,0.07,0.1,0.18,0.25,0.33,0.43,0.54,0.18,0.25,0.33,0.43,0.54,"Parkwood Manor","-74.9844654571518","40.0906264109705",c(-74.9844654571518, 40.0906264109705)
"4152","3804 MECHANICSVILLE RD",0.01,0.02,0.03,0.05,0.08,0.22,0.31,0.4,0.51,0.61,0.22,0.31,0.4,0.51,0.61,"Parkwood Manor","-74.9629212371512","40.0936346428268",c(-74.9629212371512, 40.0936346428268)
"4153","3211 BYBERRY RD",0.02,0.03,0.04,0.06,0.09,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9776373564168","40.0988921466367",c(-74.9776373564168, 40.0988921466367)
"4154","12202 RAMBLER RD",0.03,0.04,0.07,0.1,0.15,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9806810231899","40.0982398525937",c(-74.9806810231899, 40.0982398525937)
"4155","12218 MEDFORD RD",0.02,0.04,0.06,0.09,0.13,0.23,0.31,0.41,0.51,0.61,0.23,0.31,0.41,0.51,0.61,"Parkwood Manor","-74.9791176877734","40.0979661627911",c(-74.9791176877734, 40.0979661627911)
"4156","12459 SWEET BRIAR RD",0.02,0.03,0.05,0.07,0.11,0.17,0.24,0.32,0.42,0.52,0.17,0.24,0.32,0.42,0.52,"Parkwood Manor","-74.9793767685931","40.1037590196566",c(-74.9793767685931, 40.1037590196566)
"4157","12627 RICHTON RD",0.01,0.02,0.04,0.05,0.08,0.23,0.31,0.41,0.51,0.61,0.23,0.31,0.41,0.51,0.61,"Parkwood Manor","-74.9715133112625","40.0996630487412",c(-74.9715133112625, 40.0996630487412)
