"","address","spread1_vacant","spread2_vacant","spread3_vacant","spread4_vacant","spread5_vacant","spread1_permit","spread2_permit","spread3_permit","spread4_permit","spread5_permit","spread1_transfer","spread2_transfer","spread3_transfer","spread4_transfer","spread5_transfer","neighborhood","lat","lon","geometry"
"5312","6150 WHEELER ST",0.03,0.04,0.07,0.1,0.15,0.13,0.19,0.26,0.35,0.45,0.13,0.19,0.26,0.35,0.45,"Elmwood","-75.2267881866773","39.9258915549714",c(-75.2267881866773, 39.9258915549714)
"5313","6519 REEDLAND ST",0.03,0.05,0.08,0.11,0.17,0.1,0.15,0.21,0.29,0.38,0.1,0.15,0.21,0.29,0.38,"Elmwood","-75.2314384599634","39.9223985557277",c(-75.2314384599634, 39.9223985557277)
"5314","6904 BUIST AVE",0.03,0.05,0.07,0.11,0.16,0.11,0.16,0.22,0.3,0.39,0.11,0.16,0.22,0.3,0.39,"Elmwood","-75.2346698538206","39.9167091791333",c(-75.2346698538206, 39.9167091791333)
"5315","6626 HARLEY ST",0.05,0.07,0.11,0.16,0.23,0.11,0.15,0.22,0.29,0.39,0.11,0.15,0.22,0.29,0.39,"Elmwood","-75.2273145332961","39.91614758633",c(-75.2273145332961, 39.91614758633)
"5316","6709 HARLEY ST",0.05,0.08,0.11,0.17,0.24,0.09,0.13,0.19,0.26,0.35,0.09,0.13,0.19,0.26,0.35,"Elmwood","-75.228340475439","39.9160763907713",c(-75.228340475439, 39.9160763907713)
"5317","7045 WHEELER ST",0.04,0.05,0.08,0.13,0.18,0.15,0.21,0.29,0.38,0.48,0.15,0.21,0.29,0.38,0.48,"Elmwood","-75.2395348975262","39.917349843576",c(-75.2395348975262, 39.917349843576)
"5318","2620 S 66TH ST",0.03,0.05,0.08,0.12,0.18,0.11,0.15,0.21,0.29,0.39,0.11,0.15,0.21,0.29,0.39,"Elmwood","-75.2298690938713","39.9195495583874",c(-75.2298690938713, 39.9195495583874)
"5319","7060 REEDLAND ST",0.04,0.06,0.09,0.13,0.19,0.15,0.21,0.29,0.38,0.48,0.15,0.21,0.29,0.38,0.48,"Elmwood","-75.2391992809435","39.9165380605047",c(-75.2391992809435, 39.9165380605047)
"5320","2520 S DEWEY ST",0.04,0.07,0.1,0.15,0.22,0.09,0.12,0.18,0.25,0.33,0.09,0.12,0.18,0.25,0.33,"Elmwood","-75.2250111503677","39.9251765878833",c(-75.2250111503677, 39.9251765878833)
"5321","6103 REEDLAND ST",0.03,0.05,0.07,0.11,0.17,0.13,0.19,0.26,0.35,0.45,0.13,0.19,0.26,0.35,0.45,"Elmwood","-75.2256244369998","39.9264740485086",c(-75.2256244369998, 39.9264740485086)
"5322","2621 SHIELDS ST",0.04,0.05,0.08,0.13,0.19,0.11,0.15,0.22,0.29,0.39,0.11,0.15,0.22,0.29,0.39,"Elmwood","-75.2301648950647","39.919368078059",c(-75.2301648950647, 39.919368078059)
"5323","6912 IBIS PL",0.03,0.05,0.07,0.11,0.16,0.13,0.18,0.25,0.33,0.43,0.13,0.18,0.25,0.33,0.43,"Elmwood","-75.2295572463293","39.9128943735032",c(-75.2295572463293, 39.9128943735032)
"5324","2524 S FELTON ST",0.03,0.04,0.06,0.1,0.15,0.12,0.18,0.25,0.33,0.43,0.12,0.18,0.25,0.33,0.43,"Elmwood","-75.2264151037576","39.9240225377429",c(-75.2264151037576, 39.9240225377429)
"5325","2439 S EDGEWOOD ST",0.03,0.05,0.08,0.12,0.18,0.13,0.18,0.25,0.34,0.44,0.13,0.18,0.25,0.34,0.44,"Elmwood","-75.2242710699089","39.9273910534118",c(-75.2242710699089, 39.9273910534118)
"5326","6940 IBIS PL",0.03,0.05,0.07,0.11,0.16,0.13,0.18,0.25,0.33,0.43,0.13,0.18,0.25,0.33,0.43,"Elmwood","-75.2302687566674","39.9121321361478",c(-75.2302687566674, 39.9121321361478)
"5327","2639 S DEWEY ST",0.03,0.05,0.08,0.12,0.18,0.13,0.18,0.25,0.34,0.43,0.13,0.18,0.25,0.34,0.43,"Elmwood","-75.2229645684772","39.9239088893003",c(-75.2229645684772, 39.9239088893003)
"5328","6531 ELMWOOD AVE",0.05,0.07,0.11,0.17,0.24,0.15,0.21,0.29,0.38,0.48,0.15,0.21,0.29,0.38,0.48,"Elmwood","-75.231250820216","39.92184799309",c(-75.231250820216, 39.92184799309)
"5329","7029 REEDLAND ST",0.03,0.05,0.08,0.12,0.18,0.15,0.21,0.29,0.38,0.48,0.15,0.21,0.29,0.38,0.48,"Elmwood","-75.2387708927278","39.9172351981654",c(-75.2387708927278, 39.9172351981654)
"5330","2538 S ROBINSON ST",0.03,0.04,0.06,0.1,0.15,0.11,0.16,0.22,0.3,0.39,0.11,0.16,0.22,0.3,0.39,"Elmwood","-75.2251304134204","39.9245429899756",c(-75.2251304134204, 39.9245429899756)
"5331","2615 S ROBINSON ST",0.03,0.05,0.07,0.11,0.16,0.11,0.15,0.22,0.3,0.39,0.11,0.15,0.22,0.3,0.39,"Elmwood","-75.2239027844164","39.9239664116572",c(-75.2239027844164, 39.9239664116572)
"5332","6345 GRAYS AVE",0.03,0.05,0.08,0.12,0.18,0.13,0.19,0.26,0.35,0.45,0.13,0.19,0.26,0.35,0.45,"Elmwood","-75.2304977534431","39.9245558142208",c(-75.2304977534431, 39.9245558142208)
"5333","6247 ELMWOOD AVE",0.03,0.04,0.07,0.1,0.16,0.22,0.3,0.39,0.49,0.6,0.22,0.3,0.39,0.49,0.6,"Elmwood","-75.2278003511577","39.9242936530593",c(-75.2278003511577, 39.9242936530593)
"5334","6912 REEDBIRD PL",0.03,0.05,0.07,0.11,0.16,0.13,0.18,0.25,0.34,0.44,0.13,0.18,0.25,0.34,0.44,"Elmwood","-75.2312391740995","39.9140987492003",c(-75.2312391740995, 39.9140987492003)
"5335","2541 S 71ST ST",0.12,0.17,0.25,0.34,0.45,0.21,0.28,0.38,0.48,0.58,0.21,0.28,0.38,0.48,0.58,"Elmwood","-75.237561849754","39.9153321871051",c(-75.237561849754, 39.9153321871051)
"5336","6722 HARLEY ST",0.05,0.07,0.11,0.16,0.24,0.09,0.13,0.19,0.26,0.35,0.09,0.13,0.19,0.26,0.35,"Elmwood","-75.2281331798716","39.9154885731762",c(-75.2281331798716, 39.9154885731762)
"5337","6429 GRAYS AVE",0.03,0.05,0.08,0.12,0.18,0.12,0.18,0.25,0.33,0.43,0.12,0.18,0.25,0.33,0.43,"Elmwood","-75.2313244224636","39.9239236442113",c(-75.2313244224636, 39.9239236442113)
"5338","7106 ELMWOOD AVE",0.04,0.06,0.09,0.13,0.19,0.14,0.2,0.28,0.37,0.48,0.14,0.2,0.28,0.37,0.48,"Elmwood","-75.2390109984685","39.91577581057",c(-75.2390109984685, 39.91577581057)
"5339","2508 S 63RD ST",0.03,0.04,0.07,0.1,0.15,0.13,0.18,0.25,0.34,0.43,0.13,0.18,0.25,0.34,0.43,"Elmwood","-75.2276330372344","39.9237299485198",c(-75.2276330372344, 39.9237299485198)
"5340","2417 S 64TH ST",0.05,0.08,0.12,0.18,0.25,0.11,0.15,0.22,0.3,0.39,0.11,0.15,0.22,0.3,0.39,"Elmwood","-75.2299133518979","39.9240306076271",c(-75.2299133518979, 39.9240306076271)
"5341","2815 BITTERN PL",0.03,0.05,0.08,0.11,0.17,0.11,0.16,0.23,0.31,0.41,0.11,0.16,0.23,0.31,0.41,"Elmwood","-75.2254245820479","39.9177934027707",c(-75.2254245820479, 39.9177934027707)
"5342","7046 GRAYS AVE",0.03,0.05,0.08,0.12,0.18,0.15,0.21,0.29,0.38,0.49,0.15,0.21,0.29,0.38,0.49,"Elmwood","-75.2397619358631","39.9174685370564",c(-75.2397619358631, 39.9174685370564)
"5343","2547 SHIELDS ST",0.05,0.08,0.12,0.17,0.25,0.08,0.12,0.17,0.24,0.33,0.08,0.12,0.17,0.24,0.33,"Elmwood","-75.2310538063474","39.920138230314",c(-75.2310538063474, 39.920138230314)
"5344","2505 S DEWEY ST",0.03,0.05,0.07,0.11,0.16,0.11,0.15,0.22,0.3,0.39,0.11,0.15,0.22,0.3,0.39,"Elmwood","-75.2250303026256","39.9256412086173",c(-75.2250303026256, 39.9256412086173)
"5345","6018 THEODORE ST",0.05,0.07,0.11,0.16,0.24,0.1,0.15,0.21,0.29,0.38,0.1,0.15,0.21,0.29,0.38,"Elmwood","-75.2225619488629","39.9253928320547",c(-75.2225619488629, 39.9253928320547)
"5346","7051 WHEELER ST",0.04,0.05,0.08,0.13,0.19,0.15,0.21,0.29,0.38,0.48,0.15,0.21,0.29,0.38,0.48,"Elmwood","-75.2396717764556","39.917257568449",c(-75.2396717764556, 39.917257568449)
"5347","6006 LINDBERGH BLVD",0.03,0.05,0.07,0.11,0.17,0.13,0.19,0.26,0.35,0.45,0.13,0.19,0.26,0.35,0.45,"Elmwood","-75.2211106359684","39.9249230478794",c(-75.2211106359684, 39.9249230478794)
"5348","2655 S 67TH ST",0.03,0.05,0.08,0.13,0.18,0.11,0.15,0.22,0.3,0.39,0.11,0.15,0.22,0.3,0.39,"Elmwood","-75.2301010477178","39.9183927302077",c(-75.2301010477178, 39.9183927302077)
"5349","6503 ELMWOOD AVE",0.04,0.06,0.08,0.13,0.19,0.18,0.25,0.34,0.44,0.54,0.18,0.25,0.34,0.44,0.54,"Elmwood","-75.2306733154126","39.9222580655809",c(-75.2306733154126, 39.9222580655809)
"5350","7046 ELMWOOD AVE",0.05,0.08,0.12,0.18,0.26,0.13,0.18,0.25,0.33,0.43,0.13,0.18,0.25,0.33,0.43,"Elmwood","-75.23842760144","39.9162043802631",c(-75.23842760144, 39.9162043802631)
"5351","2516 S ROBINSON ST",0.04,0.06,0.09,0.14,0.2,0.07,0.1,0.15,0.21,0.28,0.07,0.1,0.15,0.21,0.28,"Elmwood","-75.2255598116896","39.9249060065993",c(-75.2255598116896, 39.9249060065993)
"5352","2401 S MILLICK ST",0.03,0.05,0.08,0.12,0.18,0.12,0.18,0.25,0.33,0.43,0.12,0.18,0.25,0.33,0.43,"Elmwood","-75.2254911099198","39.9275887605877",c(-75.2254911099198, 39.9275887605877)
"5353","2557 S DEWEY ST",0.03,0.05,0.08,0.11,0.17,0.11,0.15,0.22,0.3,0.39,0.11,0.15,0.22,0.3,0.39,"Elmwood","-75.2240230115992","39.9247917550967",c(-75.2240230115992, 39.9247917550967)
"5354","2410 S MILLICK ST",0.03,0.05,0.08,0.12,0.18,0.12,0.18,0.25,0.33,0.43,0.12,0.18,0.25,0.33,0.43,"Elmwood","-75.2255642152221","39.9272587538562",c(-75.2255642152221, 39.9272587538562)
"5355","2524 MASSEY ST",0.03,0.05,0.07,0.11,0.16,0.11,0.15,0.21,0.29,0.39,0.11,0.15,0.21,0.29,0.39,"Elmwood","-75.2350674879675","39.9179854587149",c(-75.2350674879675, 39.9179854587149)
"5356","2545 S ROBINSON ST",0.03,0.04,0.07,0.1,0.16,0.11,0.16,0.22,0.3,0.39,0.11,0.16,0.22,0.3,0.39,"Elmwood","-75.2247234241442","39.9246501332698",c(-75.2247234241442, 39.9246501332698)
"5357","6521 THEODORE ST",0.04,0.05,0.08,0.13,0.18,0.11,0.15,0.21,0.29,0.39,0.11,0.15,0.21,0.29,0.39,"Elmwood","-75.2300887159483","39.9211699480837",c(-75.2300887159483, 39.9211699480837)
"5358","6716 HARLEY ST",0.05,0.07,0.11,0.17,0.24,0.09,0.13,0.19,0.26,0.35,0.09,0.13,0.19,0.26,0.35,"Elmwood","-75.2279596767858","39.9156043083764",c(-75.2279596767858, 39.9156043083764)
"5359","2529 S 64TH ST",0.04,0.07,0.1,0.15,0.22,0.11,0.16,0.23,0.31,0.41,0.11,0.16,0.23,0.31,0.41,"Elmwood","-75.2282745467205","39.9227080035119",c(-75.2282745467205, 39.9227080035119)
"5360","2606 S 60TH ST",0.05,0.08,0.12,0.17,0.25,0.1,0.14,0.2,0.28,0.37,0.1,0.14,0.2,0.28,0.37,"Elmwood","-75.2222076625436","39.9255610987521",c(-75.2222076625436, 39.9255610987521)
"5361","7301 W PASSYUNK AVE",0.03,0.05,0.07,0.11,0.16,0.15,0.21,0.29,0.38,0.49,0.15,0.21,0.29,0.38,0.49,"Elmwood","-75.2413286739835","39.9135870173266",c(-75.2413286739835, 39.9135870173266)
"5362","6353 BUIST AVE",0.03,0.04,0.07,0.1,0.16,0.13,0.18,0.25,0.33,0.43,0.13,0.18,0.25,0.33,0.43,"Elmwood","-75.2275573800347","39.9222785280998",c(-75.2275573800347, 39.9222785280998)
"5363","2529 S 69TH ST",0.03,0.05,0.07,0.11,0.16,0.11,0.15,0.21,0.29,0.39,0.11,0.15,0.21,0.29,0.39,"Elmwood","-75.235215536853","39.9177806200681",c(-75.235215536853, 39.9177806200681)
"5364","2542 S 67TH ST",0.03,0.05,0.08,0.12,0.18,0.11,0.15,0.21,0.29,0.39,0.11,0.15,0.21,0.29,0.39,"Elmwood","-75.2321363517798","39.919479898534",c(-75.2321363517798, 39.919479898534)
"5365","6808 GUYER AVE",0.03,0.05,0.07,0.11,0.17,0.11,0.16,0.22,0.3,0.4,0.11,0.16,0.22,0.3,0.4,"Elmwood","-75.2313100345745","39.9162599180785",c(-75.2313100345745, 39.9162599180785)
"5366","6019 ELMWOOD AVE",0.03,0.05,0.08,0.12,0.18,0.13,0.18,0.25,0.34,0.44,0.13,0.18,0.25,0.34,0.44,"Elmwood","-75.2241308690325","39.9268629109574",c(-75.2241308690325, 39.9268629109574)
"5367","6023 ELMWOOD AVE",0.05,0.08,0.11,0.17,0.24,0.1,0.15,0.21,0.29,0.38,0.1,0.15,0.21,0.29,0.38,"Elmwood","-75.2242154032681","39.926802363447",c(-75.2242154032681, 39.926802363447)
"5368","2534 S EDGEWOOD ST",0.03,0.05,0.08,0.12,0.17,0.12,0.18,0.25,0.33,0.43,0.12,0.18,0.25,0.33,0.43,"Elmwood","-75.2229474301338","39.9256188514912",c(-75.2229474301338, 39.9256188514912)
"5369","2645 S FELTON ST",0.03,0.04,0.07,0.1,0.15,0.13,0.18,0.25,0.33,0.43,0.13,0.18,0.25,0.33,0.43,"Elmwood","-75.2243598040968","39.9227490092065",c(-75.2243598040968, 39.9227490092065)
"5370","2624 S 61ST ST",0.03,0.05,0.08,0.12,0.18,0.13,0.18,0.25,0.34,0.44,0.13,0.18,0.25,0.34,0.44,"Elmwood","-75.223054553901","39.9242684510185",c(-75.223054553901, 39.9242684510185)
"5371","7113 ELMWOOD AVE",0.12,0.17,0.25,0.34,0.45,0.18,0.25,0.33,0.43,0.54,0.18,0.25,0.33,0.43,0.54,"Elmwood","-75.2396130526148","39.9160057068439",c(-75.2396130526148, 39.9160057068439)
"5372","7032 GRAYS AVE",0.05,0.08,0.12,0.17,0.25,0.12,0.17,0.24,0.33,0.42,0.12,0.17,0.24,0.33,0.42,"Elmwood","-75.2394593614653","39.9176791438804",c(-75.2394593614653, 39.9176791438804)
"5373","6403 GLENMORE AVE",0.03,0.05,0.08,0.12,0.18,0.12,0.18,0.25,0.33,0.43,0.12,0.18,0.25,0.33,0.43,"Elmwood","-75.2311192073587","39.9245659315387",c(-75.2311192073587, 39.9245659315387)
"5374","2553 CARROLL ST",0.03,0.05,0.07,0.11,0.16,0.1,0.15,0.21,0.29,0.38,0.1,0.15,0.21,0.29,0.38,"Elmwood","-75.2336826842606","39.9181015517241",c(-75.2336826842606, 39.9181015517241)
"5375","6817 GREBE PL",0.03,0.05,0.07,0.11,0.16,0.12,0.18,0.25,0.33,0.43,0.12,0.18,0.25,0.33,0.43,"Elmwood","-75.2287513192992","39.9137234694807",c(-75.2287513192992, 39.9137234694807)
"5376","6324 REEDLAND ST",0.03,0.05,0.07,0.11,0.17,0.13,0.18,0.25,0.34,0.44,0.13,0.18,0.25,0.34,0.44,"Elmwood","-75.2286852956502","39.9239551634135",c(-75.2286852956502, 39.9239551634135)
"5377","7035 ELMWOOD AVE",0.03,0.05,0.08,0.12,0.18,0.15,0.21,0.29,0.38,0.48,0.15,0.21,0.29,0.38,0.48,"Elmwood","-75.2385414858741","39.9167217988382",c(-75.2385414858741, 39.9167217988382)
"5378","2545 SHIELDS ST",0.03,0.05,0.08,0.12,0.18,0.1,0.15,0.21,0.29,0.38,0.1,0.15,0.21,0.29,0.38,"Elmwood","-75.2310905178285","39.9201699004536",c(-75.2310905178285, 39.9201699004536)
"5379","6106 REEDLAND ST",0.03,0.05,0.07,0.11,0.17,0.13,0.19,0.26,0.35,0.45,0.13,0.19,0.26,0.35,0.45,"Elmwood","-75.2254630818735","39.9262177770857",c(-75.2254630818735, 39.9262177770857)
"5380","2605 CARROLL ST",0.04,0.07,0.1,0.16,0.22,0.08,0.12,0.17,0.24,0.33,0.08,0.12,0.17,0.24,0.33,"Elmwood","-75.2332184460094","39.9177080183083",c(-75.2332184460094, 39.9177080183083)
"5381","2335 S 72ND ST",0.05,0.08,0.13,0.19,0.26,0.12,0.17,0.23,0.32,0.41,0.12,0.17,0.23,0.32,0.41,"Elmwood","-75.241824549633","39.9166514726014",c(-75.241824549633, 39.9166514726014)
"5382","7053 ELMWOOD AVE",0.04,0.06,0.09,0.13,0.19,0.15,0.21,0.29,0.38,0.48,0.15,0.21,0.29,0.38,0.48,"Elmwood","-75.2389682612031","39.9164251359912",c(-75.2389682612031, 39.9164251359912)
"5383","2526 S 61ST ST",0.03,0.05,0.08,0.12,0.17,0.13,0.18,0.25,0.34,0.44,0.13,0.18,0.25,0.34,0.44,"Elmwood","-75.2244241153657","39.9254157415793",c(-75.2244241153657, 39.9254157415793)
"5384","2623 S 71ST ST",0.03,0.05,0.08,0.12,0.18,0.15,0.21,0.28,0.38,0.48,0.15,0.21,0.28,0.38,0.48,"Elmwood","-75.2368744725868","39.9145896200227",c(-75.2368744725868, 39.9145896200227)
"5385","6146 WHEELER ST",0.03,0.04,0.07,0.1,0.15,0.13,0.19,0.26,0.35,0.45,0.13,0.19,0.26,0.35,0.45,"Elmwood","-75.2267024731786","39.9259509575124",c(-75.2267024731786, 39.9259509575124)
"5386","6332 REEDLAND ST",0.03,0.05,0.08,0.11,0.17,0.12,0.18,0.25,0.33,0.43,0.12,0.18,0.25,0.33,0.43,"Elmwood","-75.2288424050121","39.9238430630711",c(-75.2288424050121, 39.9238430630711)
"5387","2512 CARROLL ST",0.04,0.06,0.1,0.15,0.21,0.08,0.12,0.17,0.24,0.32,0.08,0.12,0.17,0.24,0.32,"Elmwood","-75.2347731905679","39.918534988827",c(-75.2347731905679, 39.918534988827)
"5388","6521 WHEELER ST",0.03,0.05,0.07,0.11,0.17,0.11,0.15,0.22,0.29,0.39,0.11,0.15,0.22,0.29,0.39,"Elmwood","-75.2319235257679","39.9227095290824",c(-75.2319235257679, 39.9227095290824)
"5389","2555 S MILLICK ST",0.03,0.05,0.08,0.11,0.17,0.12,0.18,0.25,0.33,0.43,0.12,0.18,0.25,0.33,0.43,"Elmwood","-75.223142510623","39.9254747873626",c(-75.223142510623, 39.9254747873626)
"5390","2643 S ROBINSON ST",0.03,0.05,0.07,0.11,0.16,0.11,0.15,0.22,0.3,0.39,0.11,0.15,0.22,0.3,0.39,"Elmwood","-75.2233605753812","39.9235090036179",c(-75.2233605753812, 39.9235090036179)
"5391","6524 REEDLAND ST",0.05,0.07,0.11,0.17,0.24,0.08,0.12,0.17,0.24,0.33,0.08,0.12,0.17,0.24,0.33,"Elmwood","-75.2312863539572","39.9220953485388",c(-75.2312863539572, 39.9220953485388)
"5392","2541 S 61ST ST",0.03,0.05,0.08,0.12,0.18,0.12,0.18,0.25,0.33,0.43,0.12,0.18,0.25,0.33,0.43,"Elmwood","-75.2237916513492","39.9254338820237",c(-75.2237916513492, 39.9254338820237)
"5393","2658 BONNAFFON ST",0.03,0.05,0.08,0.12,0.18,0.1,0.15,0.21,0.29,0.38,0.1,0.15,0.21,0.29,0.38,"Elmwood","-75.2309086613975","39.9177055590135",c(-75.2309086613975, 39.9177055590135)
"5394","6815 LINDBERGH BLVD",0.03,0.05,0.07,0.11,0.16,0.11,0.16,0.23,0.31,0.41,0.11,0.16,0.23,0.31,0.41,"Elmwood","-75.2281432105339","39.9132885299747",c(-75.2281432105339, 39.9132885299747)
"5395","6036 LINDBERGH BLVD",0.03,0.05,0.07,0.11,0.16,0.13,0.19,0.26,0.35,0.45,0.13,0.19,0.26,0.35,0.45,"Elmwood","-75.2216355588627","39.924156763123",c(-75.2216355588627, 39.924156763123)
"5396","3019 S 70TH ST",0.03,0.05,0.07,0.11,0.16,0.11,0.16,0.23,0.31,0.41,0.11,0.16,0.23,0.31,0.41,"Elmwood","-75.2305359996319","39.9119377707585",c(-75.2305359996319, 39.9119377707585)
"5397","6714 DICKS AVE",0.05,0.08,0.11,0.17,0.24,0.09,0.13,0.18,0.25,0.34,0.09,0.13,0.18,0.25,0.34,"Elmwood","-75.2303502091507","39.9175895311315",c(-75.2303502091507, 39.9175895311315)
"5398","6327 ELMWOOD AVE",0.03,0.05,0.07,0.11,0.17,0.12,0.17,0.24,0.33,0.43,0.12,0.17,0.24,0.33,0.43,"Elmwood","-75.2285973257952","39.923736455384",c(-75.2285973257952, 39.923736455384)
"5399","2526 S 62ND ST",0.03,0.04,0.06,0.1,0.15,0.12,0.17,0.24,0.33,0.43,0.12,0.17,0.24,0.33,0.43,"Elmwood","-75.2259062777522","39.9243263843388",c(-75.2259062777522, 39.9243263843388)
"5400","2921 S ROBINSON ST",0.03,0.05,0.08,0.12,0.18,0.13,0.18,0.25,0.33,0.43,0.13,0.18,0.25,0.33,0.43,"Elmwood","-75.2215070286639","39.9225291842012",c(-75.2215070286639, 39.9225291842012)
"5401","6508 GLENMORE AVE",0.03,0.05,0.07,0.11,0.17,0.1,0.15,0.21,0.29,0.38,0.1,0.15,0.21,0.29,0.38,"Elmwood","-75.2323296844699","39.9234518687328",c(-75.2323296844699, 39.9234518687328)
"5402","2642 S DEWEY ST",0.03,0.05,0.07,0.11,0.17,0.13,0.18,0.25,0.34,0.43,0.13,0.18,0.25,0.34,0.43,"Elmwood","-75.2231792043669","39.9236383324132",c(-75.2231792043669, 39.9236383324132)
"5403","2619 S 67TH ST",0.03,0.05,0.08,0.12,0.18,0.1,0.15,0.21,0.29,0.38,0.1,0.15,0.21,0.29,0.38,"Elmwood","-75.2308004613666","39.918982833632",c(-75.2308004613666, 39.918982833632)
"5404","2625 CARROLL ST",0.03,0.05,0.07,0.11,0.16,0.1,0.15,0.21,0.29,0.38,0.1,0.15,0.21,0.29,0.38,"Elmwood","-75.2328364470052","39.9173835351617",c(-75.2328364470052, 39.9173835351617)
"5405","2642 S 65TH ST",0.04,0.05,0.08,0.13,0.19,0.1,0.15,0.21,0.29,0.38,0.1,0.15,0.21,0.29,0.38,"Elmwood","-75.2282569098259","39.9201198446535",c(-75.2282569098259, 39.9201198446535)
"5406","2411 S 72ND ST",0.05,0.08,0.12,0.18,0.26,0.12,0.17,0.23,0.32,0.41,0.12,0.17,0.23,0.32,0.41,"Elmwood","-75.2412640743231","39.9161852996102",c(-75.2412640743231, 39.9161852996102)
"5407","2913 S 62ND ST",0.03,0.05,0.07,0.11,0.16,0.13,0.18,0.25,0.33,0.43,0.13,0.18,0.25,0.33,0.43,"Elmwood","-75.222026279981","39.9221489333803",c(-75.222026279981, 39.9221489333803)
"5408","2508 S FELTON ST",0.04,0.06,0.1,0.14,0.21,0.1,0.14,0.2,0.28,0.37,0.1,0.14,0.2,0.28,0.37,"Elmwood","-75.2267089165419","39.924263112565",c(-75.2267089165419, 39.924263112565)
"5409","6539 GRAYS AVE",0.05,0.07,0.11,0.16,0.23,0.08,0.12,0.17,0.24,0.33,0.08,0.12,0.17,0.24,0.33,"Elmwood","-75.2328035731386","39.9228741543721",c(-75.2328035731386, 39.9228741543721)
"5410","2519 S 68TH ST",0.03,0.05,0.08,0.12,0.17,0.11,0.15,0.21,0.29,0.39,0.11,0.15,0.21,0.29,0.39,"Elmwood","-75.2337467819053","39.9190776488814",c(-75.2337467819053, 39.9190776488814)
"5411","2915 S ROBINSON ST",0.05,0.08,0.12,0.17,0.25,0.1,0.14,0.2,0.28,0.37,0.1,0.14,0.2,0.28,0.37,"Elmwood","-75.2216576463525","39.9225917956555",c(-75.2216576463525, 39.9225917956555)
"5412","6502 WHEELER ST",0.03,0.05,0.08,0.12,0.17,0.11,0.15,0.22,0.29,0.39,0.11,0.15,0.22,0.29,0.39,"Elmwood","-75.2312833226124","39.9227607375169",c(-75.2312833226124, 39.9227607375169)
"5413","6347 GRAYS AVE",0.05,0.08,0.12,0.17,0.25,0.11,0.15,0.22,0.3,0.39,0.11,0.15,0.22,0.3,0.39,"Elmwood","-75.2305372889144","39.9245280843352",c(-75.2305372889144, 39.9245280843352)
"5414","2608 HOBSON ST",0.03,0.05,0.08,0.12,0.17,0.1,0.15,0.21,0.29,0.38,0.1,0.15,0.21,0.29,0.38,"Elmwood","-75.2323479194292","39.9181839529064",c(-75.2323479194292, 39.9181839529064)
"5415","6405 GLENMORE AVE",0.05,0.08,0.12,0.17,0.25,0.1,0.14,0.2,0.28,0.37,0.1,0.14,0.2,0.28,0.37,"Elmwood","-75.2311572425238","39.9245399335413",c(-75.2311572425238, 39.9245399335413)
"5416","6319 REEDLAND ST",0.03,0.05,0.08,0.11,0.17,0.13,0.19,0.26,0.35,0.45,0.13,0.19,0.26,0.35,0.45,"Elmwood","-75.2288245500501","39.9242519306242",c(-75.2288245500501, 39.9242519306242)
"5417","2661 S FELTON ST",0.03,0.04,0.07,0.1,0.15,0.12,0.18,0.25,0.33,0.43,0.12,0.18,0.25,0.33,0.43,"Elmwood","-75.2240479210368","39.9224912885073",c(-75.2240479210368, 39.9224912885073)
"5418","2642 SYLMAR ST",0.03,0.05,0.08,0.12,0.17,0.1,0.15,0.21,0.29,0.38,0.1,0.15,0.21,0.29,0.38,"Elmwood","-75.2347633010079","39.9154886776793",c(-75.2347633010079, 39.9154886776793)
"5419","2523 S ROBINSON ST",0.03,0.04,0.07,0.1,0.15,0.11,0.16,0.22,0.3,0.39,0.11,0.16,0.22,0.3,0.39,"Elmwood","-75.2251554280206","39.9250142909201",c(-75.2251554280206, 39.9250142909201)
"5420","2427 S 61ST ST",0.03,0.05,0.08,0.12,0.18,0.12,0.17,0.24,0.33,0.42,0.12,0.17,0.24,0.33,0.42,"Elmwood","-75.2254678585994","39.9268764589994",c(-75.2254678585994, 39.9268764589994)
"5421","2556 HOLBROOK ST",0.03,0.05,0.08,0.12,0.18,0.15,0.21,0.28,0.38,0.48,0.15,0.21,0.28,0.38,0.48,"Elmwood","-75.2370716700606","39.91580892452",c(-75.2370716700606, 39.91580892452)
"5422","6812 DICKS AVE",0.03,0.05,0.07,0.11,0.16,0.11,0.16,0.23,0.31,0.4,0.11,0.16,0.23,0.31,0.4,"Elmwood","-75.2318292107445","39.9165702690217",c(-75.2318292107445, 39.9165702690217)
"5423","6323 REEDLAND ST",0.03,0.05,0.08,0.11,0.17,0.13,0.19,0.26,0.35,0.45,0.13,0.19,0.26,0.35,0.45,"Elmwood","-75.228904239169","39.9241958909039",c(-75.228904239169, 39.9241958909039)
"5424","2407 S 62ND ST",0.03,0.04,0.07,0.1,0.16,0.12,0.17,0.24,0.33,0.43,0.12,0.17,0.24,0.33,0.43,"Elmwood","-75.2275234533292","39.9259843296265",c(-75.2275234533292, 39.9259843296265)
"5425","6245 REEDLAND ST",0.04,0.07,0.1,0.15,0.22,0.11,0.15,0.22,0.3,0.39,0.11,0.15,0.22,0.3,0.39,"Elmwood","-75.2281714415997","39.9247273659291",c(-75.2281714415997, 39.9247273659291)
"5426","6347 ELMWOOD AVE",0.03,0.05,0.08,0.12,0.17,0.12,0.17,0.24,0.33,0.43,0.12,0.17,0.24,0.33,0.43,"Elmwood","-75.2290041498163","39.9234516299665",c(-75.2290041498163, 39.9234516299665)
