address,spread1_vacant,spread2_vacant,spread3_vacant,spread4_vacant,spread5_vacant,spread1_permit,spread2_permit,spread3_permit,spread4_permit,spread5_permit,spread1_transfer,spread2_transfer,spread3_transfer,spread4_transfer,spread5_transfer,neighborhood,lat,lon,geometry
118 E WYOMING AVE,0.05,0.08,0.12,0.17,0.25,0.08,0.12,0.18,0.24,0.33,0.23,0.25,0.28,0.31,0.35,Feltonville,-75.1236185195227,40.0211820191896,"c(-75.1236185195227, 40.0211820191896)"
300 W RAYMOND ST,0.07,0.1,0.16,0.23,0.31,0.07,0.1,0.14,0.2,0.27,0.22,0.25,0.28,0.31,0.35,Feltonville,-75.131227296413,40.0202770832332,"c(-75.131227296413, 40.0202770832332)"
304 W RAYMOND ST,0.05,0.07,0.11,0.16,0.23,0.08,0.12,0.17,0.24,0.32,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1313469508135,40.0202934534992,"c(-75.1313469508135, 40.0202934534992)"
4613 WEYMOUTH ST,0.04,0.07,0.1,0.15,0.22,0.12,0.17,0.24,0.32,0.42,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1123232573674,40.018810246328,"c(-75.1123232573674, 40.018810246328)"
4701 B ST,0.02,0.03,0.05,0.08,0.12,0.22,0.3,0.4,0.5,0.6,0.3,0.33,0.37,0.4,0.44,Feltonville,-75.1202626664742,40.0211948216898,"c(-75.1202626664742, 40.0211948216898)"
4214 N BODINE ST,0.05,0.08,0.12,0.18,0.26,0.12,0.18,0.25,0.33,0.43,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1318248124552,40.0150314602442,"c(-75.1318248124552, 40.0150314602442)"
535 E WYOMING AVE,0.04,0.06,0.09,0.14,0.2,0.11,0.16,0.22,0.3,0.4,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1150048991507,40.0206179608632,"c(-75.1150048991507, 40.0206179608632)"
4660 TAMPA ST,0.04,0.07,0.1,0.15,0.22,0.1,0.15,0.21,0.29,0.38,0.22,0.25,0.28,0.31,0.35,Feltonville,-75.1135919717961,40.0198168450943,"c(-75.1135919717961, 40.0198168450943)"
4851 C ST,0.04,0.06,0.1,0.15,0.21,0.11,0.16,0.22,0.3,0.4,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1173874809804,40.0235832370082,"c(-75.1173874809804, 40.0235832370082)"
226 E ROOSEVELT BLVD,0.06,0.1,0.14,0.21,0.3,0.08,0.12,0.17,0.24,0.33,0.23,0.25,0.28,0.31,0.35,Feltonville,-75.1206031044578,40.0254174047588,"c(-75.1206031044578, 40.0254174047588)"
4535 N FRONT ST,0.06,0.1,0.14,0.21,0.3,0.08,0.12,0.18,0.24,0.33,0.22,0.25,0.28,0.31,0.35,Feltonville,-75.1245899221869,40.0194457687165,"c(-75.1245899221869, 40.0194457687165)"
4820 A ST,0.04,0.06,0.09,0.14,0.2,0.11,0.15,0.21,0.29,0.39,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1222174876892,40.0235006830004,"c(-75.1222174876892, 40.0235006830004)"
174 W RAYMOND ST,0.04,0.06,0.1,0.15,0.21,0.11,0.15,0.22,0.29,0.39,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1273761658488,40.0199469134412,"c(-75.1273761658488, 40.0199469134412)"
211 E ELEANOR ST,0.04,0.06,0.09,0.14,0.2,0.11,0.15,0.22,0.29,0.39,0.2,0.22,0.25,0.28,0.31,Feltonville,-75.1213973598153,40.0237704604035,"c(-75.1213973598153, 40.0237704604035)"
314 W ROOSEVELT BLVD,0.05,0.07,0.11,0.16,0.24,0.08,0.12,0.17,0.24,0.32,0.3,0.33,0.37,0.4,0.44,Feltonville,-75.130849177694,40.0237917438723,"c(-75.130849177694, 40.0237917438723)"
